"","IsolateID","reads","taxon_id","taxon_name","realm","kingdom","phylum","class","order","family","genus","species","RelativeAbundance","relab_pct","Fungal_Order","Fungal_Family","Fungal_species","Fungal_Genus","Fungal_class"
"1720","M1b",3,2733139,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.057692308,5.769230769,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1721","M1b",3,2811091,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.107142857,10.71428571,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1722","M1b",3,2843450,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.230769231,23.07692308,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1723","M1b",3,2847055,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.044776119,4.47761194,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1724","M1b",3,2847059,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.076923077,7.692307692,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1725","M1b",2,10239,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.086956522,8.695652174,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1726","M1b",2,10294,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.133333333,13.33333333,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1727","M1b",2,10379,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.090909091,9.090909091,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1728","M1b",2,10442,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.117647059,11.76470588,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1729","M1b",2,129727,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.133333333,13.33333333,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1730","M1b",2,158683,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.125,12.5,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1731","M1b",2,322019,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.044444444,4.444444444,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1732","M1b",2,328615,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.2,20,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1733","M1b",2,382685,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.153846154,15.38461538,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1734","M1b",2,459770,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.048780488,4.87804878,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1735","M1b",2,693272,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.035087719,3.50877193,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1736","M1b",2,880158,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.086956522,8.695652174,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1737","M1b",2,998086,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.117647059,11.76470588,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1738","M1b",2,1150991,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.111111111,11.11111111,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1739","M1b",2,1325731,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.08,8,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1740","M1b",2,1414766,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.083333333,8.333333333,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1741","M1b",2,1421067,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.051282051,5.128205128,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1742","M1b",2,1513458,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.042553191,4.255319149,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1743","M1b",2,1524882,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.181818182,18.18181818,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1744","M1b",2,1623292,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.117647059,11.76470588,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1745","M1b",2,1718278,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.333333333,33.33333333,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1746","M1b",2,1720324,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.086956522,8.695652174,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1747","M1b",2,1805958,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.057142857,5.714285714,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1748","M1b",2,1842663,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.153846154,15.38461538,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1749","M1b",2,1897640,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.153846154,15.38461538,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1750","M1b",2,1903266,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.08,8,"Diaporthales","Diaporthaceae","Diaporthe eres","Diaporthe","Sordariomycetes"
"1751","M20",2,1643326,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.2,20,"Diaporthales","Diaporthaceae","Diaporthe sp.","Diaporthe","Sordariomycetes"
"1752","M20",2,2905959,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.086956522,8.695652174,"Diaporthales","Diaporthaceae","Diaporthe sp.","Diaporthe","Sordariomycetes"
"1753","M20",1,2834256,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.083333333,8.333333333,"Diaporthales","Diaporthaceae","Diaporthe sp.","Diaporthe","Sordariomycetes"
"1754","M20",1,1982875,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.166666667,16.66666667,"Diaporthales","Diaporthaceae","Diaporthe sp.","Diaporthe","Sordariomycetes"
"1755","M20",1,2696426,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.2,20,"Diaporthales","Diaporthaceae","Diaporthe sp.","Diaporthe","Sordariomycetes"
"1756","M20",1,1983784,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.5,50,"Diaporthales","Diaporthaceae","Diaporthe sp.","Diaporthe","Sordariomycetes"
"1757","M20",1,1965368,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.1,10,"Diaporthales","Diaporthaceae","Diaporthe sp.","Diaporthe","Sordariomycetes"
"1758","M20",1,2948876,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Peduoviridae","Unidentified","Unidentified",1,100,"Diaporthales","Diaporthaceae","Diaporthe sp.","Diaporthe","Sordariomycetes"
"1759","M20",2,2849600,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.095238095,9.523809524,"Diaporthales","Diaporthaceae","Diaporthe sp.","Diaporthe","Sordariomycetes"
"1760","M20",1,2843388,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",1,100,"Diaporthales","Diaporthaceae","Diaporthe sp.","Diaporthe","Sordariomycetes"
"1761","M20",1,2843429,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.045454545,4.545454545,"Diaporthales","Diaporthaceae","Diaporthe sp.","Diaporthe","Sordariomycetes"
"1762","M20",1,1981157,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.083333333,8.333333333,"Diaporthales","Diaporthaceae","Diaporthe sp.","Diaporthe","Sordariomycetes"
"1763","M20",1,2510486,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.166666667,16.66666667,"Diaporthales","Diaporthaceae","Diaporthe sp.","Diaporthe","Sordariomycetes"
"1764","M20",1,2560098,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.076923077,7.692307692,"Diaporthales","Diaporthaceae","Diaporthe sp.","Diaporthe","Sordariomycetes"
"1765","M20",1,2563525,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.2,20,"Diaporthales","Diaporthaceae","Diaporthe sp.","Diaporthe","Sordariomycetes"
"1766","M20",1,2107708,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.022222222,2.222222222,"Diaporthales","Diaporthaceae","Diaporthe sp.","Diaporthe","Sordariomycetes"
"1767","M20",1,2169990,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.166666667,16.66666667,"Diaporthales","Diaporthaceae","Diaporthe sp.","Diaporthe","Sordariomycetes"
"1768","M20",1,2831178,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.071428571,7.142857143,"Diaporthales","Diaporthaceae","Diaporthe sp.","Diaporthe","Sordariomycetes"
"1769","M20",2,1414766,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.083333333,8.333333333,"Diaporthales","Diaporthaceae","Diaporthe sp.","Diaporthe","Sordariomycetes"
"1770","M20",1,2502409,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.0625,6.25,"Diaporthales","Diaporthaceae","Diaporthe sp.","Diaporthe","Sordariomycetes"
"1771","M20",2,1792032,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.4,40,"Diaporthales","Diaporthaceae","Diaporthe sp.","Diaporthe","Sordariomycetes"
"1772","M20",1,2843384,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.090909091,9.090909091,"Diaporthales","Diaporthaceae","Diaporthe sp.","Diaporthe","Sordariomycetes"
"1773","M20",3,2797313,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.166666667,16.66666667,"Diaporthales","Diaporthaceae","Diaporthe sp.","Diaporthe","Sordariomycetes"
"1774","M20",1,2946170,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.066666667,6.666666667,"Diaporthales","Diaporthaceae","Diaporthe sp.","Diaporthe","Sordariomycetes"
"1775","M20",1,2856824,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.142857143,14.28571429,"Diaporthales","Diaporthaceae","Diaporthe sp.","Diaporthe","Sordariomycetes"
"1776","M20",1,3071307,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.2,20,"Diaporthales","Diaporthaceae","Diaporthe sp.","Diaporthe","Sordariomycetes"
"1777","M20",2,1982880,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.153846154,15.38461538,"Diaporthales","Diaporthaceae","Diaporthe sp.","Diaporthe","Sordariomycetes"
"1778","M20",1,2099652,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.125,12.5,"Diaporthales","Diaporthaceae","Diaporthe sp.","Diaporthe","Sordariomycetes"
"1779","M20",1,10239,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.043478261,4.347826087,"Diaporthales","Diaporthaceae","Diaporthe sp.","Diaporthe","Sordariomycetes"
"1780","M20",1,10294,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.066666667,6.666666667,"Diaporthales","Diaporthaceae","Diaporthe sp.","Diaporthe","Sordariomycetes"
"1781","M20",1,10862,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.25,25,"Diaporthales","Diaporthaceae","Diaporthe sp.","Diaporthe","Sordariomycetes"
"1782","M20",1,12242,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.035714286,3.571428571,"Diaporthales","Diaporthaceae","Diaporthe sp.","Diaporthe","Sordariomycetes"
"1783","M20",1,2842421,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.142857143,14.28571429,"Diaporthales","Diaporthaceae","Diaporthe sp.","Diaporthe","Sordariomycetes"
"1784","M20",2,2847062,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.4,40,"Diaporthales","Diaporthaceae","Diaporthe sp.","Diaporthe","Sordariomycetes"
"1785","M20",3,2734108,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.230769231,23.07692308,"Diaporthales","Diaporthaceae","Diaporthe sp.","Diaporthe","Sordariomycetes"
